molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4452622,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,active,559.6170000000001,5.086420000000005,1.0,7.0,7.045757490560675
CHEMBL4535757,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,active,560.6050000000001,4.4814200000000035,1.0,8.0,7.167491087293763
CHEMBL4458041,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C(C)C)ccnc3C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,active,560.6050000000001,4.4814200000000035,1.0,8.0,6.847711655616943
CHEMBL4441771,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ncnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,active,561.5930000000001,3.876420000000003,1.0,9.0,6.892790030352131
CHEMBL4525691,C=CC(=O)N1CC(NC(=O)Cn2ccc3cc(Br)ccc32)C1,inactive,362.22700000000003,1.9167999999999998,1.0,3.0,3.6020599913279625
CHEMBL4444447,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,active,551.4410000000001,3.1239000000000017,1.0,5.0,6.195179321278838
CHEMBL4455193,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCc3ccccc3)c3cc(Br)ccc32)C1,inactive,495.3770000000001,2.846800000000001,2.0,4.0,4.847711655616943
CHEMBL4569400,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ccccc3)c3cc(Br)ccc32)C1,intermediate,509.40400000000017,2.8893000000000013,2.0,4.0,5.370590400897281
CHEMBL4522790,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N(C)Cc3ccccc3)c3cc(Br)ccc32)C1,intermediate,509.40400000000017,3.189000000000002,1.0,4.0,5.178486471595227
CHEMBL4476533,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4ccccc4C3)c3cc(Br)ccc32)C1,intermediate,521.4150000000002,3.115300000000002,1.0,4.0,5.896196279044043
CHEMBL4456127,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(F)ccc4C3)c3cc(Br)ccc32)C1,intermediate,539.4050000000001,3.2544000000000013,1.0,4.0,5.863279432843593
CHEMBL4466759,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(F)cccc4C3)c3cc(Br)ccc32)C1,intermediate,539.4050000000001,3.2544000000000013,1.0,4.0,5.673664139071248
CHEMBL4435858,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(Cl)ccc4C3)c3cc(Br)ccc32)C1,intermediate,555.8600000000001,3.7687000000000026,1.0,4.0,5.698970004336019
CHEMBL4570206,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(Cl)cccc4C3)c3cc(Br)ccc32)C1,intermediate,555.8600000000001,3.7687000000000026,1.0,4.0,5.889410289700751
CHEMBL4520093,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,active,565.4680000000002,3.4323200000000025,1.0,5.0,6.52432881167557
CHEMBL4579956,C=CC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,active,591.5060000000002,4.001300000000002,1.0,5.0,6.856985199745905
CHEMBL4457550,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)cc(C)c32)C1,active,565.4680000000001,3.4323200000000025,1.0,5.0,6.7594507517174005
CHEMBL4541628,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)cc(C)c32)C1,active,579.4950000000001,3.7407400000000033,1.0,5.0,6.962573502059376
CHEMBL4573277,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)ccc32)C1,active,521.0170000000003,3.3232200000000027,1.0,5.0,6.432973633840939
CHEMBL4591653,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,active,535.0440000000002,3.6316400000000035,1.0,5.0,6.823908740944319
CHEMBL4464335,C=CC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,active,561.0820000000001,4.2006200000000025,1.0,5.0,6.939302159646388
CHEMBL4577812,C=CC(=O)N1CC(NC(=O)COc2ccc(Br)cc2C(=O)N2CC=C(c3ccccc3)C2)C1,intermediate,510.38800000000026,2.880300000000001,1.0,4.0,5.555955204081924
CHEMBL4444447,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,inactive,551.4410000000001,3.1239000000000017,1.0,5.0,4.943095148663527
CHEMBL4455193,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCc3ccccc3)c3cc(Br)ccc32)C1,inactive,495.3770000000001,2.846800000000001,2.0,4.0,4.0
CHEMBL4569400,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ccccc3)c3cc(Br)ccc32)C1,inactive,509.40400000000017,2.8893000000000013,2.0,4.0,4.3851027839668655
CHEMBL4522790,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N(C)Cc3ccccc3)c3cc(Br)ccc32)C1,inactive,509.40400000000017,3.189000000000002,1.0,4.0,4.278189384787454
CHEMBL4476533,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4ccccc4C3)c3cc(Br)ccc32)C1,inactive,521.4150000000002,3.115300000000002,1.0,4.0,4.437707135543525
CHEMBL4456127,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(F)ccc4C3)c3cc(Br)ccc32)C1,inactive,539.4050000000001,3.2544000000000013,1.0,4.0,4.552841968657781
CHEMBL4466759,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(F)cccc4C3)c3cc(Br)ccc32)C1,inactive,539.4050000000001,3.2544000000000013,1.0,4.0,4.522878745280337
CHEMBL4435858,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(Cl)ccc4C3)c3cc(Br)ccc32)C1,inactive,555.8600000000001,3.7687000000000026,1.0,4.0,4.747146969020107
CHEMBL4570206,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(Cl)cccc4C3)c3cc(Br)ccc32)C1,inactive,555.8600000000001,3.7687000000000026,1.0,4.0,4.621602099051862
CHEMBL4520093,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,intermediate,565.4680000000002,3.4323200000000025,1.0,5.0,5.774690718274137
CHEMBL4579956,C=CC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,active,591.5060000000002,4.001300000000002,1.0,5.0,6.218963061378868
CHEMBL4457550,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)cc(C)c32)C1,inactive,565.4680000000001,3.4323200000000025,1.0,5.0,4.892790030352131
CHEMBL4541628,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)cc(C)c32)C1,active,579.4950000000001,3.7407400000000033,1.0,5.0,6.52432881167557
CHEMBL4573277,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)ccc32)C1,intermediate,521.0170000000003,3.3232200000000027,1.0,5.0,5.449771646944906
CHEMBL4591653,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,active,535.0440000000002,3.6316400000000035,1.0,5.0,6.165579296318468
CHEMBL4464335,C=CC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,active,561.0820000000001,4.2006200000000025,1.0,5.0,6.6595558851598815
CHEMBL4577812,C=CC(=O)N1CC(NC(=O)COc2ccc(Br)cc2C(=O)N2CC=C(c3ccccc3)C2)C1,inactive,510.38800000000026,2.880300000000001,1.0,4.0,4.94692155651658
CHEMBL4464335,C=CC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,inactive,561.0820000000001,4.2006200000000025,1.0,5.0,5.0
CHEMBL4457820,C=CC(=O)N1CCN(c2nc(N3CC(N(C)C)C3)nc3c2C[C@@H](C)[C@H](c2c(Cl)c(C)cc4[nH]ncc24)C3)CC1,active,549.123,3.418020000000001,1.0,7.0,6.899629454882437
CHEMBL4473733,C=CC(=O)N1CCN(c2nc(OC[C@H]3CCCN3C)nc3c2C[C@@H](C)[C@H](c2c(C)ccc4[nH]ncc24)C3)CC1,active,529.6890000000002,3.487420000000002,1.0,7.0,6.627087997029894
CHEMBL4466335,C=CC(=O)N1CCN(c2nc(OCCCN(C)C)nc3c2C[C@@H](C)[C@H](c2c(C)ccc4[nH]ncc24)C3)CC1,active,517.6780000000002,3.344920000000001,1.0,7.0,6.669586226650809
CHEMBL4441401,C=CC(=O)N1CCN(c2ncnc3c2CCC(c2c(C)ccc4[nH]ncc24)C3)[C@@H](C)C1,intermediate,416.52900000000017,3.1569200000000013,1.0,5.0,5.313363730737707
CHEMBL4572411,C=CC(=O)N1CCN(c2ncnc3c2C[C@@H](C)[C@H](c2c(C)ccc4[nH]ncc24)C3)CC1,active,416.5290000000002,3.014420000000001,1.0,5.0,6.1938200260161125
CHEMBL4467039,C=CC(=O)N1CCN(c2nc(N3CC(N(C)C)C3)nc3c2C[C@@H](C)[C@H](c2c(Cl)ccc4[nH]ncc24)C3)CC1,active,535.0960000000001,3.1096000000000013,1.0,7.0,6.772113295386326
CHEMBL4572411,C=CC(=O)N1CCN(c2ncnc3c2C[C@@H](C)[C@H](c2c(C)ccc4[nH]ncc24)C3)CC1,active,416.5290000000002,3.014420000000001,1.0,5.0,6.107905397309519
CHEMBL4466335,C=CC(=O)N1CCN(c2nc(OCCCN(C)C)nc3c2C[C@@H](C)[C@H](c2c(C)ccc4[nH]ncc24)C3)CC1,active,517.6780000000002,3.344920000000001,1.0,7.0,6.329754146925876
CHEMBL4473733,C=CC(=O)N1CCN(c2nc(OC[C@H]3CCCN3C)nc3c2C[C@@H](C)[C@H](c2c(C)ccc4[nH]ncc24)C3)CC1,active,529.6890000000002,3.487420000000002,1.0,7.0,6.889410289700751
CHEMBL4457820,C=CC(=O)N1CCN(c2nc(N3CC(N(C)C)C3)nc3c2C[C@@H](C)[C@H](c2c(Cl)c(C)cc4[nH]ncc24)C3)CC1,active,549.123,3.418020000000001,1.0,7.0,6.935542010773082
CHEMBL4467039,C=CC(=O)N1CCN(c2nc(N3CC(N(C)C)C3)nc3c2C[C@@H](C)[C@H](c2c(Cl)ccc4[nH]ncc24)C3)CC1,active,535.0960000000001,3.1096000000000013,1.0,7.0,6.403402904373539
CHEMBL4475526,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,active,460.9250000000002,3.730520000000002,1.0,6.0,7.920818753952375
CHEMBL4566835,C=CC(=O)N1CCN2c3nc(NCCN(C)C)nc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,active,547.0630000000001,3.7040200000000025,2.0,8.0,7.7447274948966935
CHEMBL4443236,C=CC(=O)N1CCN2c3nc(N4CC(N(C)C)C4)nc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,active,559.0740000000001,3.4807200000000016,1.0,8.0,7.6777807052660805
CHEMBL4443236,C=CC(=O)N1CCN2c3nc(N4CC(N(C)C)C4)nc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,active,559.0740000000001,3.4807200000000016,1.0,8.0,7.721246399047171
CHEMBL4568148,C=CC(=O)N1CCN2c3nc(NC4CCN(C5CC5)CC4)nc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,active,599.1390000000001,4.769220000000003,2.0,8.0,7.920818753952375
CHEMBL4452819,C=CC(=O)N1CCN2c3ncnc4c(F)c(-c5c(O)cccc5F)c(Cl)c(c34)OC[C@@H]2C1,active,458.8520000000002,3.529600000000002,1.0,6.0,7.5376020021010435
CHEMBL4450793,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(O)cccc5Cl)c(Cl)c(c34)OC[C@@H]2C1,active,457.31700000000023,3.9048000000000025,1.0,6.0,7.494850021680094
CHEMBL4455938,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(O)cccc5F)c(Cl)c(c34)OC[C@@H]2C1,active,440.8620000000002,3.390500000000002,1.0,6.0,7.013228265733755
CHEMBL4475526,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,active,460.9250000000002,3.730520000000002,1.0,6.0,7.086186147616283
CHEMBL4475526,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,active,460.9250000000002,3.730520000000002,1.0,6.0,6.910094888560602
CHEMBL4452974,C=CC(=O)N1CCN2c3c(cnc4c(F)c(-c5c(O)cccc5F)c(Cl)cc34)N(C)C(=O)[C@H]2C1,active,484.8900000000002,3.718600000000004,1.0,5.0,7.7447274948966935
CHEMBL4548586,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)OCC[C@H]2C1,active,473.9640000000002,4.725620000000005,1.0,5.0,6.202732459169283
CHEMBL4572730,C=CC(=O)N1CCN2c3c(cnc4c(OC)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,active,469.90000000000015,4.004100000000004,1.0,6.0,7.154901959985743
CHEMBL4461958,C=CC(=O)N1C[C@@H]2COc3cnc4cc(-c5c(O)cccc5F)c(Cl)cc4c3N2C[C@@H]1C,intermediate,453.9010000000002,4.384000000000004,1.0,5.0,5.116168286670548
CHEMBL4456612,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)OCC[C@@H]2C1,intermediate,473.9640000000002,4.725620000000005,1.0,5.0,5.3623101808815985
CHEMBL4567284,C=CC(=O)N1CCN2c3c(cnc4c(C)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,active,453.90100000000024,4.303920000000004,1.0,5.0,7.013228265733755
CHEMBL4591572,C=CC(=O)N1CCN2c3c(cnc4c(F)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,active,457.8640000000002,4.134600000000003,1.0,5.0,7.795880017344075
CHEMBL4483782,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)OC[C@H]2C1,intermediate,459.9370000000002,4.335520000000004,1.0,5.0,5.8598063214213685
CHEMBL4483782,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)OC[C@H]2C1,active,459.9370000000002,4.335520000000004,1.0,5.0,7.0915149811213505
CHEMBL4454588,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)OC[C@@H]2C1,active,459.9370000000002,4.335520000000004,1.0,5.0,6.214670164989233
CHEMBL4454588,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)OC[C@@H]2C1,intermediate,459.9370000000002,4.335520000000004,1.0,5.0,5.052713355322202
CHEMBL4453777,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)NC(=O)[C@H]2C1,active,452.87300000000016,3.555200000000002,2.0,5.0,7.136677139879544
CHEMBL4551121,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)N(C)C(=O)[C@H]2C1,active,466.9000000000002,3.579500000000003,1.0,5.0,6.823908740944319
CHEMBL4455191,C=CC(=O)N1C[C@@H]2COc3cnc4cc(-c5c(O)cccc5F)c(Cl)cc4c3N2C[C@H]1C,active,453.9010000000002,4.384000000000004,1.0,5.0,7.2839966563652006
CHEMBL4456368,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,active,439.8740000000002,3.9955000000000043,1.0,5.0,6.675717544702307
CHEMBL4560503,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)NC[C@H]2C1,active,438.89000000000016,4.028600000000003,2.0,5.0,6.412289034981089
CHEMBL4461913,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)N(C)C[C@H]2C1,active,452.9170000000002,4.052900000000004,1.0,5.0,6.87942606879415
CHEMBL4536127,C=CC(=O)N1CCN(c2ncnc3cc(-c4c(C)ccc5[nH]ncc45)c(Cl)cc23)CC1,active,432.91500000000013,3.969520000000002,1.0,5.0,6.304518323509803
CHEMBL4461434,C=CC(=O)N1C[C@@H]2C(=O)N(C)c3cnc4c(F)c(-c5c(O)cccc5F)c(Cl)cc4c3N2C[C@H]1C,active,498.91700000000014,4.1071000000000035,1.0,5.0,8.301029995663981
